# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1407.87144 -0.724463 0.086013 0.711566 -0.031426 0.277279 0.267451 0.922279 0.0000024007 0.0000000798 -0.0000014136 0.0000019192 0.0000002239 0.0000041324 0.0000662458 0.0000107318 0.0000143651 0.0001090468 -0.0000048233 0.0000553954
1407.90485 -0.715251 0.102136 0.707210 -0.029237 0.274336 0.270957 0.922208 0.0000022080 0.0000000867 -0.0000013644 0.0000018003 0.0000002662 0.0000040671 0.0000645882 0.0000106874 0.0000147931 0.0001077342 -0.0000044540 0.0000543026
1407.93803 -0.717247 0.119277 0.701457 -0.024306 0.269538 0.275108 0.922537 0.0000021814 0.0000000835 -0.0000013544 0.0000018017 0.0000002874 0.0000041355 0.0000646199 0.0000106353 0.0000148203 0.0001081202 -0.0000047049 0.0000543188
1407.97146 -0.716943 0.138665 0.696508 -0.017946 0.264502 0.278679 0.923068 0.0000021487 0.0000000768 -0.0000013449 0.0000017966 0.0000003221 0.0000042204 0.0000646065 0.0000106060 0.0000148259 0.0001085155 -0.0000049589 0.0000544928
1408.00455 -0.712254 0.156481 0.695847 -0.010632 0.261452 0.280582 0.923474 0.0000021082 0.0000000570 -0.0000013431 0.0000017460 0.0000003845 0.0000042556 0.0000643088 0.0000107033 0.0000146870 0.0001087992 -0.0000050684 0.0000542807
1408.03778 -0.709237 0.175967 0.693637 -0.001717 0.259204 0.282642 0.923539 0.0000020876 0.0000000415 -0.0000013463 0.0000017306 0.0000004371 0.0000043167 0.0000642668 0.0000106788 0.0000146469 0.0001092328 -0.0000053030 0.0000543117
1408.07097 -0.699750 0.191802 0.696318 0.006262 0.258199 0.284286 0.923296 0.0000020375 0.0000000102 -0.0000013547 0.0000015912 0.0000004837 0.0000043488 0.0000634750 0.0000112251 0.0000142890 0.0001086424 -0.0000047700 0.0000534102
1408.10421 -0.696072 0.210692 0.695150 0.014593 0.255582 0.285857 0.923445 0.0000020270 -0.0000000041 -0.0000013535 0.0000015934 0.0000005290 0.0000044105 0.0000635430 0.0000112389 0.0000142720 0.0001092717 -0.0000051053 0.0000535395
1408.13739 -0.689274 0.228451 0.695702 0.023278 0.251930 0.285281 0.924448 0.0000019651 -0.0000000700 -0.0000013410 0.0000014559 0.0000005812 0.0000044184 0.0000632375 0.0000117980 0.0000138163 0.0001082193 -0.0000041081 0.0000523938
1408.20370 -0.671891 0.266366 0.694725 0.040610 0.237328 0.282169 0.928659 0.0000018101 -0.0000001397 -0.0000012689 0.0000013114 0.0000006302 0.0000044902 0.0000626757 0.0000127316 0.0000132979 0.0001068932 -0.0000028760 0.0000507936
1408.23668 -0.662769 0.288956 0.692998 0.049340 0.226564 0.278809 0.931934 0.0000017120 -0.0000001627 -0.0000012042 0.0000012551 0.0000006394 0.0000045057 0.0000625652 0.0000130155 0.0000131037 0.0001059410 -0.0000021142 0.0000499373
1408.26985 -0.652447 0.308047 0.693637 0.058688 0.213957 0.273452 0.935950 0.0000016256 -0.0000001623 -0.0000011316 0.0000012267 0.0000006466 0.0000045652 0.0000624703 0.0000133451 0.0000129672 0.0001054924 -0.0000018100 0.0000495318
1408.30296 -0.640059 0.321681 0.697686 0.068360 0.200077 0.266097 0.940472 0.0000015573 -0.0000001514 -0.0000010469 0.0000012321 0.0000006790 0.0000046672 0.0000625393 0.0000135161 0.0000129032 0.0001057476 -0.0000019546 0.0000495810
1408.36923 -0.612221 0.347880 0.701419 0.082849 0.170421 0.244657 0.950913 0.0000014134 -0.0000001341 -0.0000008687 0.0000012019 0.0000006908 0.0000047723 0.0000625880 0.0000139289 0.0000127364 0.0001045152 -0.0000012202 0.0000489438
1408.40245 -0.597824 0.352395 0.707535 0.088432 0.154909 0.231260 0.956401 0.0000013591 -0.0000001131 -0.0000007721 0.0000012042 0.0000007014 0.0000048813 0.0000626827 0.0000140441 0.0000126854 0.0001044332 -0.0000011958 0.0000489042
1408.46868 -0.571310 0.356540 0.719971 0.095008 0.125247 0.200828 0.966931 0.0000012637 -0.0000000796 -0.0000005924 0.0000011976 0.0000006964 0.0000050159 0.0000628559 0.0000140901 0.0000126423 0.0001031822 -0.0000006480 0.0000485782
1408.50191 -0.559388 0.351665 0.727291 0.095873 0.111952 0.186232 0.971387 0.0000012185 -0.0000000645 -0.0000005050 0.0000011866 0.0000006741 0.0000050272 0.0000627665 0.0000139099 0.0000127023 0.0001019247 -0.0000002278 0.0000483221
1408.56816 -0.542690 0.336374 0.743099 0.095112 0.090219 0.158730 0.978580 0.0000011627 -0.0000000420 -0.0000003856 0.0000011715 0.0000006331 0.0000051091 0.0000627035 0.0000135278 0.0000127758 0.0001001310 0.0000004333 0.0000481663
1408.60131 -0.539187 0.323157 0.750416 0.092697 0.082966 0.145308 0.981534 0.0000011590 -0.0000000310 -0.0000003461 0.0000011694 0.0000006091 0.0000051900 0.0000629495 0.0000136060 0.0000127485 0.0001004279 0.0000003450 0.0000482927
1408.63444 -0.537985 0.308966 0.756223 0.089016 0.078496 0.132272 0.984083 0.0000011579 -0.0000000238 -0.0000003283 0.0000011666 0.0000005795 0.0000052674 0.0000631862 0.0000136191 0.0000127632 0.0001006750 0.0000003567 0.0000484077
1408.66765 -0.537426 0.290828 0.761812 0.083375 0.076968 0.120432 0.986215 0.0000011395 -0.0000000251 -0.0000003342 0.0000011495 0.0000005315 0.0000052996 0.0000628154 0.0000131326 0.0000128851 0.0000995095 0.0000008042 0.0000483180
1408.70078 -0.538681 0.275057 0.763959 0.076213 0.077355 0.110298 0.987948 0.0000011349 -0.0000000233 -0.0000003591 0.0000011336 0.0000004741 0.0000052443 0.0000622073 0.0000125226 0.0000130591 0.0000985763 0.0000010023 0.0000482254
1408.73395 -0.544099 0.258849 0.765503 0.069082 0.078580 0.102148 0.989252 0.0000011362 -0.0000000219 -0.0000003882 0.0000011233 0.0000004128 0.0000052930 0.0000621191 0.0000123301 0.0000131239 0.0000983018 0.0000012418 0.0000481887
1408.80024 -0.564051 0.226920 0.764972 0.057473 0.086213 0.090899 0.990455 0.0000011587 -0.0000000177 -0.0000004744 0.0000011165 0.0000003203 0.0000053729 0.0000620223 0.0000120110 0.0000132369 0.0000983019 0.0000014625 0.0000483805
1408.83341 -0.576191 0.210815 0.763159 0.052184 0.094585 0.086239 0.990401 0.0000011815 -0.0000000199 -0.0000005574 0.0000011131 0.0000002815 0.0000053954 0.0000617916 0.0000119894 0.0000131775 0.0000980935 0.0000015582 0.0000484723
1408.86655 -0.588900 0.195040 0.760490 0.048653 0.106082 0.081367 0.989828 0.0000012006 -0.0000000218 -0.0000006259 0.0000011073 0.0000002453 0.0000052245 0.0000608782 0.0000117555 0.0000133982 0.0000969551 0.0000019847 0.0000481625
1408.89965 -0.606206 0.182769 0.755262 0.045637 0.120921 0.077427 0.988585 0.0000012497 -0.0000000264 -0.0000007527 0.0000011133 0.0000002307 0.0000052146 0.0000610302 0.0000117685 0.0000134053 0.0000972085 0.0000020275 0.0000482791
1408.93289 -0.624174 0.171301 0.750494 0.044537 0.137220 0.073625 0.986796 0.0000013045 -0.0000000331 -0.0000008746 0.0000011147 0.0000002236 0.0000051292 0.0000607179 0.0000117004 0.0000134599 0.0000967556 0.0000020755 0.0000482246
1408.99930 -0.660700 0.156824 0.740261 0.048013 0.168998 0.067954 0.982098 0.0000014392 -0.0000000584 -0.0000011115 0.0000011269 0.0000002593 0.0000050178 0.0000606895 0.0000116607 0.0000135268 0.0000966615 0.0000021216 0.0000481726
1409.03238 -0.676803 0.156767 0.736836 0.050987 0.183429 0.067393 0.979394 0.0000014879 -0.0000000686 -0.0000011826 0.0000011185 0.0000002676 0.0000048414 0.0000603037 0.0000113783 0.0000134341 0.0000957486 0.0000019734 0.0000477082
1409.06552 -0.693701 0.154363 0.731029 0.055430 0.196055 0.066570 0.976759 0.0000015602 -0.0000000893 -0.0000012786 0.0000011312 0.0000003091 0.0000048223 0.0000605481 0.0000113912 0.0000134577 0.0000960546 0.0000019654 0.0000477340
1409.09873 -0.707446 0.155714 0.725394 0.060868 0.207811 0.065657 0.974063 0.0000016187 -0.0000001102 -0.0000013590 0.0000011342 0.0000003513 0.0000047605 0.0000604661 0.0000110827 0.0000133541 0.0000955810 0.0000018933 0.0000475428
1409.13186 -0.721138 0.159513 0.721222 0.067135 0.217774 0.063948 0.971585 0.0000016807 -0.0000001371 -0.0000014326 0.0000011461 0.0000004056 0.0000047455 0.0000606235 0.0000109705 0.0000133043 0.0000955538 0.0000017641 0.0000474622
1409.16505 -0.730795 0.169092 0.718389 0.073178 0.226652 0.061891 0.969249 0.0000017158 -0.0000001596 -0.0000014964 0.0000011407 0.0000004591 0.0000047065 0.0000603398 0.0000104631 0.0000130686 0.0000939945 0.0000012027 0.0000470342
1409.19818 -0.739658 0.172520 0.713063 0.080104 0.233302 0.059925 0.967245 0.0000017689 -0.0000001891 -0.0000015497 0.0000011630 0.0000005136 0.0000047049 0.0000607369 0.0000105162 0.0000130894 0.0000944495 0.0000012383 0.0000470688
1409.23140 -0.745493 0.178535 0.708503 0.087707 0.239138 0.058772 0.965229 0.0000018137 -0.0000002239 -0.0000015923 0.0000011877 0.0000005776 0.0000047044 0.0000610813 0.0000105066 0.0000130567 0.0000948747 0.0000012608 0.0000470870
1409.26457 -0.749068 0.187484 0.704290 0.094829 0.244204 0.060236 0.963194 0.0000018441 -0.0000002607 -0.0000016339 0.0000011972 0.0000006483 0.0000046957 0.0000608896 0.0000100549 0.0000127486 0.0000941159 0.0000007908 0.0000468575
1409.29777 -0.749836 0.197378 0.700918 0.102357 0.247364 0.062499 0.961472 0.0000018464 -0.0000003048 -0.0000016620 0.0000012028 0.0000007219 0.0000046725 0.0000599310 0.0000097192 0.0000124130 0.0000929624 0.0000000770 0.0000464228
1409.33102 -0.747228 0.205986 0.696884 0.109133 0.248832 0.064877 0.960189 0.0000018330 -0.0000003397 -0.0000016907 0.0000011981 0.0000007993 0.0000046734 0.0000585958 0.0000087473 0.0000118894 0.0000912466 -0.0000004613 0.0000462329
1409.36419 -0.743037 0.215352 0.693473 0.114478 0.248403 0.067486 0.959498 0.0000018153 -0.0000003683 -0.0000016944 0.0000012134 0.0000008496 0.0000046955 0.0000578025 0.0000086669 0.0000117749 0.0000912468 -0.0000005896 0.0000461250
1409.39737 -0.736573 0.223744 0.690442 0.119283 0.246790 0.070321 0.959125 0.0000017863 -0.0000003942 -0.0000016964 0.0000012316 0.0000008964 0.0000047178 0.0000568789 0.0000088967 0.0000117445 0.0000911007 -0.0000007537 0.0000460617
1409.43049 -0.728055 0.232583 0.689287 0.124279 0.243988 0.073415 0.958976 0.0000017407 -0.0000004042 -0.0000016962 0.0000012465 0.0000009538 0.0000047587 0.0000564480 0.0000088104 0.0000115124 0.0000900772 -0.0000011566 0.0000458166
1409.46362 -0.717648 0.241263 0.689175 0.127912 0.240029 0.076718 0.959239 0.0000017123 -0.0000004135 -0.0000016913 0.0000012587 0.0000009828 0.0000047846 0.0000556698 0.0000092046 0.0000116422 0.0000898721 -0.0000013291 0.0000457444
1409.49679 -0.704998 0.244713 0.688743 0.131724 0.234416 0.079116 0.959916 0.0000016107 -0.0000004104 -0.0000016698 0.0000012512 0.0000010269 0.0000047356 0.0000535589 0.0000098355 0.0000116958 0.0000872105 -0.0000019201 0.0000454387
1409.52997 -0.689777 0.247622 0.689388 0.135065 0.227494 0.080744 0.960981 0.0000015154 -0.0000003876 -0.0000015676 0.0000012456 0.0000010425 0.0000046095 0.0000530925 0.0000099583 0.0000116895 0.0000852041 -0.0000025212 0.0000451239
1409.59640 -0.660128 0.254960 0.692605 0.135449 0.212537 0.083156 0.964140 0.0000014037 -0.0000003364 -0.0000014418 0.0000012293 0.0000010402 0.0000046866 0.0000532078 0.0000098587 0.0000115935 0.0000845365 -0.0000027719 0.0000448848
1409.62956 -0.643939 0.257383 0.695307 0.134284 0.204279 0.082432 0.966148 0.0000013549 -0.0000003100 -0.0000013751 0.0000012213 0.0000010241 0.0000047091 0.0000533164 0.0000098898 0.0000115778 0.0000844077 -0.0000028438 0.0000448306
1409.66271 -0.627343 0.254274 0.696865 0.132544 0.195535 0.080861 0.968328 0.0000012996 -0.0000002832 -0.0000012963 0.0000011964 0.0000010050 0.0000046744 0.0000533166 0.0000097246 0.0000114692 0.0000834667 -0.0000032032 0.0000446423
1409.72905 -0.594432 0.253084 0.704000 0.129314 0.177397 0.074290 0.972774 0.0000012252 -0.0000002395 -0.0000011959 0.0000011875 0.0000009955 0.0000048716 0.0000537144 0.0000097569 0.0000114572 0.0000835852 -0.0000031891 0.0000446595
1409.76219 -0.578022 0.249412 0.707782 0.128280 0.165638 0.070408 0.975270 0.0000011754 -0.0000002131 -0.0000011183 0.0000011744 0.0000009941 0.0000049705 0.0000538382 0.0000096249 0.0000113585 0.0000833669 -0.0000033446 0.0000445553
1409.79535 -0.560595 0.245663 0.711955 0.125748 0.154215 0.065185 0.977832 0.0000011190 -0.0000001893 -0.0000010253 0.0000011429 0.0000009844 0.0000049953 0.0000537033 0.0000092728 0.0000111116 0.0000825649 -0.0000036779 0.0000443186
1409.82853 -0.545142 0.240748 0.715948 0.121110 0.142930 0.060718 0.980417 0.0000010830 -0.0000001609 -0.0000009519 0.0000011263 0.0000009562 0.0000051005 0.0000539242 0.0000092249 0.0000110684 0.0000826269 -0.0000037027 0.0000443098
1409.86170 -0.528942 0.236258 0.720769 0.114503 0.131941 0.055942 0.983032 0.0000010449 -0.0000001367 -0.0000008656 0.0000010930 0.0000009260 0.0000051735 0.0000538695 0.0000088747 0.0000108666 0.0000823278 -0.0000039073 0.0000442129
1409.89491 -0.514447 0.229916 0.724498 0.106321 0.120938 0.050232 0.985671 0.0000010159 -0.0000001058 -0.0000007900 0.0000010649 0.0000008613 0.0000052695 0.0000541124 0.0000088129 0.0000108174 0.0000823916 -0.0000039520 0.0000441908
1409.92804 -0.501391 0.222169 0.726757 0.099517 0.108371 0.044088 0.988134 0.0000009842 -0.0000000783 -0.0000006961 0.0000010413 0.0000008104 0.0000053676 0.0000542851 0.0000086759 0.0000107337 0.0000823802 -0.0000039994 0.0000441832
1409.96121 -0.488525 0.214342 0.729281 0.092610 0.094795 0.038250 0.990441 0.0000009515 -0.0000000541 -0.0000005847 0.0000010167 0.0000007610 0.0000054465 0.0000543361 0.0000084790 0.0000106350 0.0000823062 -0.0000040381 0.0000441666
1409.99438 -0.477236 0.206326 0.730043 0.084169 0.082109 0.033309 0.992504 0.0000009298 -0.0000000307 -0.0000004800 0.0000009936 0.0000006951 0.0000055371 0.0000545139 0.0000083376 0.0000105482 0.0000824050 -0.0000040317 0.0000441754
1410.02755 -0.465412 0.196626 0.728181 0.073535 0.071393 0.029259 0.994304 0.0000009065 -0.0000000135 -0.0000003868 0.0000009551 0.0000005998 0.0000056037 0.0000542846 0.0000081230 0.0000102519 0.0000822141 -0.0000042088 0.0000439319
1410.06066 -0.451306 0.185407 0.726507 0.061974 0.061879 0.025944 0.995820 0.0000008745 -0.0000000097 -0.0000002954 0.0000009138 0.0000004993 0.0000056183 0.0000534468 0.0000080109 0.0000099073 0.0000818463 -0.0000042927 0.0000436684
1410.09381 -0.440835 0.175067 0.720879 0.049999 0.053457 0.023624 0.997038 0.0000008595 -0.0000000053 -0.0000002197 0.0000008895 0.0000004019 0.0000056525 0.0000530980 0.0000079706 0.0000097221 0.0000817448 -0.0000042419 0.0000435560
1410.12697 -0.432717 0.166412 0.713441 0.039424 0.045736 0.021456 0.997945 0.0000008553 -0.0000000002 -0.0000001510 0.0000008768 0.0000003130 0.0000056971 0.0000530392 0.0000079199 0.0000095850 0.0000818308 -0.0000041820 0.0000435108
1410.16010 -0.418061 0.154931 0.704746 0.030497 0.039398 0.020716 0.998543 0.0000008358 -0.0000000048 -0.0000000916 0.0000008578 0.0000002229 0.0000056821 0.0000519828 0.0000080736 0.0000093309 0.0000813429 -0.0000041060 0.0000433847
1410.19326 -0.413225 0.147335 0.692333 0.022978 0.034252 0.020785 0.998933 0.0000008387 -0.0000000028 -0.0000000497 0.0000008568 0.0000001612 0.0000057202 0.0000520648 0.0000080301 0.0000092239 0.0000814593 -0.0000040148 0.0000433366
1410.25953 -0.404981 0.133243 0.662287 0.011768 0.027859 0.021399 0.999314 0.0000008424 -0.0000000035 -0.0000000007 0.0000008577 0.0000000624 0.0000057867 0.0000518494 0.0000079681 0.0000089751 0.0000814872 -0.0000038360 0.0000433025
1410.29267 -0.399149 0.128448 0.645743 0.007263 0.025773 0.022543 0.999387 0.0000008213 -0.0000000047 0.0000000003 0.0000008476 0.0000000274 0.0000057216 0.0000507147 0.0000083115 0.0000087826 0.0000803763 -0.0000038874 0.0000431634
1410.32584 -0.398205 0.123027 0.626038 0.001307 0.024165 0.023705 0.999426 0.0000008241 -0.0000000050 0.0000000043 0.0000008521 -0.0000000266 0.0000057647 0.0000506720 0.0000083419 0.0000086614 0.0000803726 -0.0000037991 0.0000431097
1410.35904 -0.397768 0.118936 0.605639 -0.005794 0.023128 0.023906 0.999430 0.0000008220 -0.0000000056 0.0000000046 0.0000008539 -0.0000000915 0.0000057483 0.0000502980 0.0000084340 0.0000084966 0.0000801303 -0.0000037665 0.0000430249
1410.39221 -0.397823 0.114160 0.583766 -0.012235 0.021550 0.022956 0.999429 0.0000008272 -0.0000000063 0.0000000130 0.0000008618 -0.0000001514 0.0000057905 0.0000503330 0.0000084018 0.0000083677 0.0000802484 -0.0000036504 0.0000429893
1410.42537 -0.399631 0.114354 0.562527 -0.018669 0.019508 0.023231 0.999365 0.0000008116 -0.0000000048 0.0000000231 0.0000008594 -0.0000002117 0.0000056266 0.0000496394 0.0000087037 0.0000082238 0.0000793238 -0.0000038004 0.0000428206
1410.45854 -0.400756 0.111763 0.539718 -0.023617 0.016757 0.023476 0.999305 0.0000008144 -0.0000000054 0.0000000441 0.0000008681 -0.0000002602 0.0000056490 0.0000496312 0.0000086799 0.0000081009 0.0000792801 -0.0000037377 0.0000427662
1410.49171 -0.401379 0.109939 0.516996 -0.026976 0.013573 0.023268 0.999273 0.0000008133 -0.0000000091 0.0000000587 0.0000008741 -0.0000002907 0.0000056477 0.0000494072 0.0000088526 0.0000079958 0.0000791225 -0.0000036840 0.0000426909
1410.52488 -0.401972 0.109056 0.494762 -0.028753 0.009950 0.023519 0.999260 0.0000008140 -0.0000000139 0.0000000906 0.0000008765 -0.0000003076 0.0000056668 0.0000492470 0.0000089169 0.0000078584 0.0000790478 -0.0000036113 0.0000426125
1410.55799 -0.400638 0.114337 0.475832 -0.029285 0.006245 0.023378 0.999278 0.0000007888 -0.0000000142 0.0000001136 0.0000008556 -0.0000003139 0.0000055097 0.0000484849 0.0000090918 0.0000076695 0.0000773334 -0.0000041764 0.0000422089
1410.59120 -0.401279 0.114256 0.454502 -0.029022 0.003844 0.022738 0.999313 0.0000007861 -0.0000000185 0.0000001311 0.0000008553 -0.0000003123 0.0000055371 0.0000483308 0.0000092133 0.0000075629 0.0000770838 -0.0000041994 0.0000420834
1410.62436 -0.401783 0.115496 0.435067 -0.029271 0.001962 0.022420 0.999318 0.0000007829 -0.0000000247 0.0000001484 0.0000008419 -0.0000003128 0.0000055089 0.0000480163 0.0000091961 0.0000073489 0.0000767629 -0.0000042722 0.0000418827
1410.65749 -0.401946 0.115576 0.415889 -0.029445 0.000405 0.022021 0.999324 0.0000007848 -0.0000000277 0.0000001560 0.0000008406 -0.0000003156 0.0000055048 0.0000479054 0.0000092151 0.0000072184 0.0000766984 -0.0000042351 0.0000417752
1410.69064 -0.399588 0.117629 0.399531 -0.029763 -0.000666 0.021661 0.999322 0.0000007703 -0.0000000357 0.0000001515 0.0000008162 -0.0000003246 0.0000053382 0.0000475055 0.0000092363 0.0000070133 0.0000759323 -0.0000045366 0.0000414149
1410.72383 -0.398401 0.118206 0.383093 -0.029456 -0.001771 0.021748 0.999328 0.0000007659 -0.0000000419 0.0000001524 0.0000008012 -0.0000003213 0.0000053066 0.0000473488 0.0000092648 0.0000068826 0.0000756477 -0.0000046074 0.0000412324
1410.75691 -0.398699 0.118697 0.366327 -0.027416 -0.003572 0.021298 0.999391 0.0000007705 -0.0000000427 0.0000001620 0.0000008001 -0.0000002998 0.0000053281 0.0000473177 0.0000092640 0.0000067787 0.0000756398 -0.0000045660 0.0000411781
1410.79008 -0.398980 0.119249 0.350447 -0.024642 -0.004805 0.021480 0.999454 0.0000007729 -0.0000000463 0.0000001729 0.0000007935 -0.0000002721 0.0000053518 0.0000472648 0.0000092858 0.0000066901 0.0000756430 -0.0000045175 0.0000411302
1410.85640 -0.396696 0.123588 0.324237 -0.018948 -0.005770 0.023115 0.999537 0.0000007598 -0.0000000583 0.0000001763 0.0000007476 -0.0000002127 0.0000053086 0.0000469335 0.0000092592 0.0000064662 0.0000748500 -0.0000047804 0.0000408631
1410.88957 -0.396545 0.124631 0.311888 -0.017075 -0.006585 0.024102 0.999542 0.0000007601 -0.0000000628 0.0000001723 0.0000007402 -0.0000001951 0.0000053151 0.0000468344 0.0000092808 0.0000064049 0.0000748304 -0.0000047772 0.0000408348
1410.92274 -0.395292 0.126847 0.301081 -0.017295 -0.007183 0.024622 0.999521 0.0000007609 -0.0000000641 0.0000001711 0.0000007391 -0.0000001904 0.0000053377 0.0000467811 0.0000092571 0.0000063376 0.0000746955 -0.0000047980 0.0000408222
1410.95585 -0.394709 0.127750 0.291248 -0.018221 -0.008268 0.026128 0.999458 0.0000007649 -0.0000000647 0.0000001742 0.0000007436 -0.0000001982 0.0000053791 0.0000467785 0.0000092479 0.0000062727 0.0000746952 -0.0000047852 0.0000408325
1410.98911 -0.393497 0.129036 0.282468 -0.019349 -0.008623 0.028442 0.999371 0.0000007605 -0.0000000724 0.0000001737 0.0000007376 -0.0000002093 0.0000053742 0.0000467387 0.0000092692 0.0000062206 0.0000744963 -0.0000048108 0.0000408336
1411.02221 -0.391744 0.129336 0.274313 -0.019140 -0.008889 0.030802 0.999303 0.0000007614 -0.0000000755 0.0000001689 0.0000007385 -0.0000002069 0.0000053798 0.0000467130 0.0000092994 0.0000061725 0.0000744925 -0.0000048040 0.0000408553
1411.05543 -0.390754 0.130479 0.267386 -0.018071 -0.007963 0.033587 0.999241 0.0000007423 -0.0000000925 0.0000001527 0.0000007087 -0.0000001929 0.0000053352 0.0000464707 0.0000092171 0.0000061767 0.0000738625 -0.0000048045 0.0000408359
