# timestamp(s) tx ty tz qx qy qz qw
1540821113.13292 -0.082388 0.067319 0.322430 -0.000696 0.028921 -0.024803 0.999274
1540821113.16609 -0.087602 0.055269 0.326658 -0.006318 0.027324 -0.033761 0.999036
1540821113.19925 -0.089197 0.043388 0.332076 -0.012334 0.024528 -0.039032 0.998861
1540821113.23242 -0.088020 0.032394 0.337499 -0.017742 0.022541 -0.041067 0.998745
1540821113.26560 -0.083437 0.024085 0.343275 -0.023153 0.018998 -0.039686 0.998763
1540821113.29888 -0.075910 0.015810 0.349980 -0.028838 0.013656 -0.034847 0.998883
1540821113.33195 -0.066131 0.008568 0.357046 -0.034789 0.007486 -0.028254 0.998967
1540821113.36520 -0.052769 0.002651 0.364286 -0.041853 0.001535 -0.020848 0.998905
1540821113.43147 -0.025026 -0.004142 0.376685 -0.054222 -0.008383 -0.004662 0.998483
1540821113.46465 -0.009933 -0.004497 0.381985 -0.057888 -0.012550 0.004589 0.998234
1540821113.49782 0.004279 -0.002069 0.386269 -0.059912 -0.015677 0.014416 0.997976
1540821113.53111 0.018239 0.001681 0.389784 -0.061519 -0.019515 0.024865 0.997605
1540821113.56427 0.031061 0.006541 0.393030 -0.062021 -0.025934 0.035404 0.997109
1540821113.59745 0.043224 0.012677 0.395835 -0.061098 -0.033879 0.045031 0.996540
1540821113.63050 0.053450 0.020637 0.397948 -0.060043 -0.040447 0.052385 0.995999
1540821113.66368 0.062004 0.028801 0.398674 -0.058806 -0.044220 0.058597 0.995567
1540821113.69685 0.067146 0.036784 0.398085 -0.056178 -0.044562 0.064033 0.995368
1540821113.73010 0.069650 0.046120 0.396552 -0.053112 -0.042665 0.070264 0.995199
1540821113.76319 0.069753 0.055644 0.393991 -0.051575 -0.041659 0.077883 0.994756
1540821113.79644 0.066992 0.064798 0.391646 -0.050774 -0.040838 0.083706 0.994358
1540821113.82955 0.061072 0.073807 0.388451 -0.048777 -0.038850 0.085845 0.994355
1540821113.86271 0.053688 0.080332 0.384528 -0.045322 -0.033905 0.083995 0.994857
1540821113.89588 0.044337 0.085134 0.379897 -0.040545 -0.026261 0.078684 0.995729
1540821113.92914 0.033458 0.088579 0.375497 -0.036550 -0.017838 0.071545 0.996608
1540821113.96222 0.022049 0.090405 0.371522 -0.033133 -0.009744 0.064175 0.997341
1540821114.02861 -0.001402 0.088598 0.366151 -0.030097 0.004301 0.047414 0.998413
1540821114.06178 -0.013022 0.084342 0.364799 -0.029721 0.009812 0.038353 0.998774
1540821114.09491 -0.023858 0.078543 0.364473 -0.028952 0.014161 0.029601 0.999042
1540821114.12817 -0.033390 0.071567 0.364406 -0.029167 0.018471 0.020693 0.999190
1540821114.16126 -0.041417 0.064663 0.364710 -0.031512 0.023009 0.011515 0.999172
1540821114.19447 -0.048100 0.055457 0.366027 -0.035201 0.026422 0.003383 0.999025
1540821114.22761 -0.051826 0.047697 0.367890 -0.038668 0.026906 -0.003081 0.998885
1540821114.26078 -0.053683 0.039590 0.370426 -0.041499 0.024876 -0.007786 0.998798
1540821114.29395 -0.052769 0.031526 0.374403 -0.044771 0.021243 -0.011027 0.998711
1540821114.32722 -0.049510 0.023686 0.379776 -0.048526 0.016667 -0.011839 0.998613
1540821114.36038 -0.043788 0.018013 0.384433 -0.052465 0.011968 -0.011181 0.998488
1540821114.39347 -0.035852 0.013569 0.388674 -0.056724 0.007455 -0.008072 0.998329
1540821114.42665 -0.027498 0.010494 0.393265 -0.060907 0.003612 -0.002890 0.998133
1540821114.45982 -0.018296 0.008837 0.395944 -0.064499 0.001018 0.003298 0.997912
1540821114.49303 -0.007374 0.008127 0.397958 -0.066465 -0.001839 0.009962 0.997737
1540821114.52621 0.003235 0.009151 0.399085 -0.066870 -0.005874 0.016714 0.997604
1540821114.55933 0.012818 0.010999 0.399337 -0.066356 -0.010193 0.022921 0.997481
1540821114.59255 0.022118 0.014043 0.398359 -0.063909 -0.014180 0.028918 0.997436
1540821114.62568 0.030178 0.017696 0.396292 -0.060716 -0.017082 0.034388 0.997416
1540821114.65889 0.036408 0.021974 0.393791 -0.057857 -0.019141 0.039772 0.997349
1540821114.69207 0.040655 0.026269 0.390872 -0.055232 -0.020280 0.045280 0.997240
1540821114.72520 0.043122 0.030809 0.387513 -0.053030 -0.020670 0.049893 0.997132
1540821114.75850 0.043999 0.034536 0.384204 -0.051069 -0.020735 0.052401 0.997104
1540821114.79155 0.043673 0.036723 0.381189 -0.049025 -0.020068 0.052823 0.997198
1540821114.82476 0.042495 0.037850 0.378484 -0.047425 -0.018953 0.052150 0.997332
1540821114.85793 0.041069 0.038368 0.375991 -0.045774 -0.017635 0.051029 0.997492
1540821114.89110 0.038685 0.038519 0.374221 -0.044266 -0.015551 0.049725 0.997660
1540821114.92423 0.036660 0.038151 0.372229 -0.042928 -0.013373 0.048873 0.997792
1540821114.95741 0.034774 0.039150 0.370591 -0.042349 -0.011500 0.047726 0.997896
1540821114.99058 0.032530 0.038986 0.369491 -0.042047 -0.009931 0.046581 0.997980
1540821115.02375 0.030554 0.038872 0.368799 -0.042336 -0.009142 0.044679 0.998062
1540821115.05693 0.028324 0.039283 0.368578 -0.043371 -0.008950 0.041904 0.998140
1540821115.09015 0.026694 0.038597 0.368326 -0.044250 -0.009188 0.038975 0.998218
1540821115.12327 0.025728 0.038580 0.368254 -0.044999 -0.010130 0.035950 0.998289
1540821115.15652 0.024204 0.037756 0.368082 -0.045875 -0.011297 0.033523 0.998321
1540821115.18962 0.022903 0.037115 0.367496 -0.046748 -0.011983 0.031906 0.998325
1540821115.22283 0.021566 0.037005 0.366470 -0.046996 -0.012088 0.030970 0.998342
1540821115.25601 0.021421 0.036818 0.364905 -0.046222 -0.011795 0.030463 0.998397
1540821115.28913 0.020686 0.036527 0.363214 -0.045108 -0.011028 0.029676 0.998480
1540821115.32239 0.019818 0.036349 0.361622 -0.042970 -0.010295 0.028522 0.998616
1540821115.35548 0.019113 0.036138 0.360331 -0.041629 -0.009830 0.027434 0.998708
1540821115.38873 0.018700 0.036055 0.359292 -0.040860 -0.009676 0.026661 0.998762
1540821115.42187 0.018394 0.035732 0.359034 -0.040275 -0.009896 0.026913 0.998777
1540821115.45504 0.017906 0.035872 0.358592 -0.040294 -0.010184 0.027478 0.998758
1540821115.48821 0.017481 0.036131 0.358211 -0.040088 -0.010596 0.028060 0.998746
1540821115.52134 0.017206 0.036387 0.357911 -0.039894 -0.011505 0.028445 0.998733
1540821115.55452 0.016895 0.036100 0.357985 -0.039899 -0.012353 0.028299 0.998727
1540821115.58769 0.016713 0.035858 0.357380 -0.040283 -0.012163 0.027173 0.998745
1540821115.62087 0.016121 0.035771 0.356461 -0.039375 -0.011909 0.025841 0.998819
1540821115.65404 0.015507 0.035807 0.355485 -0.038314 -0.012188 0.025037 0.998878
1540821115.68721 0.014653 0.035661 0.354176 -0.038958 -0.012114 0.024404 0.998869
1540821115.72047 0.013590 0.035404 0.352440 -0.040321 -0.011540 0.023883 0.998835
1540821115.75356 0.012474 0.035044 0.350254 -0.042482 -0.010842 0.023991 0.998750
1540821115.78681 0.011106 0.034316 0.347167 -0.046149 -0.009147 0.024316 0.998597
1540821115.81990 0.010127 0.032997 0.343089 -0.050796 -0.006490 0.024352 0.998391
1540821115.85312 0.009861 0.032172 0.338323 -0.054488 -0.003725 0.024823 0.998199
1540821115.88629 0.008216 0.031501 0.332634 -0.056606 -0.001923 0.025492 0.998069
1540821115.91943 0.007067 0.030811 0.326311 -0.057170 -0.000943 0.025020 0.998050
1540821115.95268 0.005598 0.029854 0.320274 -0.057089 -0.001897 0.023478 0.998091
1540821115.98577 0.004091 0.028577 0.313944 -0.056409 -0.004247 0.020748 0.998183
1540821116.01898 0.002164 0.027170 0.307495 -0.054895 -0.006275 0.017638 0.998317
1540821116.05215 0.000075 0.025822 0.300573 -0.053646 -0.006850 0.014350 0.998433
1540821116.08529 -0.001678 0.025170 0.294037 -0.053004 -0.006313 0.011117 0.998512
1540821116.11853 -0.004717 0.023976 0.287142 -0.053040 -0.004232 0.008953 0.998543
1540821116.15163 -0.007332 0.023129 0.280323 -0.053077 -0.001896 0.007543 0.998560
1540821116.18488 -0.010395 0.022291 0.273899 -0.052972 0.000208 0.006745 0.998573
1540821116.21811 -0.012994 0.021663 0.267870 -0.052563 0.001009 0.005979 0.998599
1540821116.25115 -0.016404 0.020799 0.262532 -0.051474 0.000199 0.005490 0.998659
1540821116.28432 -0.018927 0.019330 0.257055 -0.049027 -0.001431 0.004748 0.998785
1540821116.31750 -0.021443 0.018105 0.251640 -0.045093 -0.003216 0.003014 0.998973
1540821116.35067 -0.023343 0.016773 0.246303 -0.041058 -0.005165 0.000256 0.999143
1540821116.38384 -0.026910 0.014294 0.242177 -0.037834 -0.007052 -0.003023 0.999255
1540821116.41709 -0.029159 0.012673 0.237426 -0.035510 -0.008135 -0.007358 0.999309
1540821116.45019 -0.031793 0.010605 0.232756 -0.033809 -0.008338 -0.011026 0.999333
1540821116.48336 -0.032830 0.009160 0.227640 -0.032660 -0.007596 -0.014149 0.999337
1540821116.51653 -0.034606 0.008056 0.223479 -0.032279 -0.007038 -0.016719 0.999314
1540821116.54971 -0.036398 0.006965 0.220361 -0.031696 -0.007738 -0.018588 0.999295
1540821116.58296 -0.037767 0.005994 0.216875 -0.031402 -0.008577 -0.020252 0.999265
1540821116.61613 -0.038761 0.004814 0.213776 -0.031092 -0.008541 -0.021382 0.999251
1540821116.64922 -0.041122 0.002950 0.211863 -0.031061 -0.007640 -0.021957 0.999247
1540821116.68244 -0.042689 0.002261 0.208115 -0.030752 -0.006005 -0.022216 0.999262
1540821116.71557 -0.043325 0.001450 0.204194 -0.029959 -0.004037 -0.022428 0.999291
1540821116.74874 -0.044739 0.001319 0.200387 -0.028665 -0.002696 -0.023926 0.999299
1540821116.78204 -0.046476 0.000216 0.196828 -0.027419 -0.002178 -0.025421 0.999298
1540821116.81516 -0.047981 -0.000984 0.193891 -0.026401 -0.002338 -0.026899 0.999287
1540821116.84826 -0.048865 -0.003993 0.190712 -0.025460 -0.001907 -0.028538 0.999267
1540821116.88143 -0.050165 -0.005146 0.187677 -0.025076 -0.001012 -0.030506 0.999219
1540821116.91461 -0.051159 -0.006468 0.184583 -0.024424 0.000368 -0.031649 0.999201
1540821116.94778 -0.052386 -0.007476 0.181760 -0.023824 0.001848 -0.031617 0.999214
1540821116.98103 -0.053255 -0.008128 0.179190 -0.023055 0.002614 -0.030650 0.999261
1540821117.01417 -0.054071 -0.009398 0.176497 -0.022352 0.003536 -0.028908 0.999326
1540821117.04734 -0.054315 -0.010967 0.174148 -0.022207 0.003719 -0.027561 0.999367
1540821117.08047 -0.054559 -0.012179 0.172390 -0.022730 0.003052 -0.027503 0.999359
1540821117.11364 -0.054906 -0.013900 0.170783 -0.023859 0.002523 -0.028190 0.999315
1540821117.14682 -0.056003 -0.016277 0.168463 -0.025032 0.002310 -0.030245 0.999226
1540821117.17999 -0.056445 -0.017999 0.166958 -0.025459 0.000182 -0.032134 0.999159
1540821117.21316 -0.056410 -0.019573 0.165641 -0.025810 -0.003079 -0.033045 0.999116
1540821117.24633 -0.056270 -0.021307 0.163649 -0.025314 -0.005134 -0.032814 0.999128
1540821117.27951 -0.056334 -0.022347 0.161855 -0.024823 -0.006239 -0.031577 0.999174
1540821117.31269 -0.056727 -0.023458 0.159687 -0.024094 -0.005628 -0.029832 0.999249
1540821117.34585 -0.056820 -0.024902 0.157452 -0.023405 -0.004203 -0.027568 0.999337
1540821117.37903 -0.057142 -0.025931 0.154921 -0.023026 -0.002220 -0.026582 0.999379
1540821117.41220 -0.057219 -0.027483 0.152740 -0.023039 -0.000749 -0.026482 0.999383
1540821117.44537 -0.056939 -0.029674 0.150889 -0.022712 -0.000284 -0.026765 0.999384
1540821117.47854 -0.056901 -0.031340 0.149106 -0.021718 -0.000765 -0.028011 0.999371
1540821117.51176 -0.056866 -0.032843 0.147629 -0.020780 -0.002371 -0.028489 0.999375
1540821117.54493 -0.056969 -0.034032 0.146194 -0.020060 -0.004653 -0.028632 0.999378
1540821117.57810 -0.057107 -0.035428 0.144857 -0.019313 -0.006868 -0.028274 0.999390
1540821117.61123 -0.057187 -0.036489 0.143455 -0.018168 -0.009030 -0.027031 0.999429
1540821117.64440 -0.057278 -0.037161 0.141623 -0.016552 -0.009435 -0.024834 0.999510
1540821117.67758 -0.057264 -0.037857 0.139387 -0.015115 -0.008743 -0.022605 0.999592
1540821117.71075 -0.057402 -0.038152 0.137244 -0.013777 -0.007682 -0.020678 0.999662
1540821117.74392 -0.057473 -0.038501 0.135271 -0.012444 -0.006844 -0.018912 0.999720
1540821117.77710 -0.057675 -0.038659 0.133321 -0.010987 -0.005572 -0.018002 0.999762
1540821117.81027 -0.058080 -0.039006 0.131848 -0.010308 -0.005072 -0.017442 0.999782
1540821117.84344 -0.058516 -0.039069 0.130996 -0.009558 -0.005828 -0.016864 0.999795
1540821117.87661 -0.058805 -0.039228 0.130250 -0.009144 -0.007617 -0.016672 0.999790
1540821117.90979 -0.058752 -0.039244 0.129445 -0.008822 -0.009273 -0.017286 0.999769
1540821117.94296 -0.058963 -0.040130 0.128572 -0.008141 -0.010798 -0.017530 0.999755
1540821117.97613 -0.058886 -0.040285 0.127164 -0.007111 -0.011789 -0.018382 0.999736
1540821118.00930 -0.058872 -0.040837 0.125679 -0.006035 -0.011084 -0.018172 0.999755
1540821118.04248 -0.058865 -0.041341 0.124092 -0.005072 -0.009443 -0.018304 0.999775
1540821118.07565 -0.059035 -0.041775 0.122916 -0.004989 -0.009055 -0.018254 0.999780
1540821118.10882 -0.058594 -0.041798 0.121868 -0.004572 -0.009436 -0.018000 0.999783
1540821118.14211 -0.058363 -0.041741 0.120945 -0.002534 -0.010002 -0.017565 0.999792
1540821118.17517 -0.058403 -0.041775 0.119823 -0.001684 -0.008811 -0.016885 0.999817
1540821118.20834 -0.058351 -0.041771 0.119072 -0.002962 -0.007277 -0.016034 0.999841
1540821118.24152 -0.058158 -0.041818 0.118411 -0.003259 -0.006846 -0.014786 0.999862
1540821118.27469 -0.058316 -0.042183 0.117626 -0.003849 -0.005990 -0.014254 0.999873
1540821118.30786 -0.058235 -0.042605 0.117157 -0.005246 -0.005213 -0.013708 0.999879
1540821118.34117 -0.058156 -0.042884 0.116790 -0.005799 -0.005715 -0.013192 0.999880
1540821118.37421 -0.058182 -0.043085 0.116069 -0.006879 -0.004406 -0.012858 0.999884
1540821118.40738 -0.058138 -0.043154 0.115264 -0.007256 -0.003459 -0.012240 0.999893
1540821118.44067 -0.057302 -0.042487 0.114684 -0.007456 -0.003018 -0.011345 0.999903
1540821118.47373 -0.057034 -0.042135 0.113664 -0.007813 -0.001299 -0.010628 0.999912
1540821118.50701 -0.056709 -0.041992 0.113735 -0.007194 -0.001483 -0.010668 0.999916
1540821118.54019 -0.056553 -0.042257 0.113899 -0.007952 -0.002223 -0.011412 0.999901
1540821118.57335 -0.056534 -0.042626 0.113781 -0.007618 -0.002099 -0.013042 0.999884
1540821118.60642 -0.056302 -0.043013 0.113963 -0.007836 -0.003070 -0.014310 0.999862
1540821118.63959 -0.055799 -0.043250 0.113981 -0.008068 -0.003200 -0.015483 0.999842
1540821118.67276 -0.055472 -0.043389 0.113703 -0.007212 -0.002620 -0.016292 0.999838
1540821118.70594 -0.055212 -0.043604 0.113477 -0.006436 -0.001371 -0.016919 0.999835
1540821118.73915 -0.054903 -0.044007 0.113468 -0.006091 -0.000954 -0.017415 0.999829
1540821118.77228 -0.054783 -0.044094 0.113397 -0.005759 -0.000724 -0.017850 0.999824
1540821118.80556 -0.054725 -0.044139 0.113254 -0.005879 -0.000567 -0.018647 0.999809
1540821118.83875 -0.054552 -0.044074 0.113272 -0.005986 -0.001251 -0.019548 0.999790
1540821118.87180 -0.054456 -0.044009 0.113225 -0.006194 -0.001772 -0.021069 0.999757
1540821118.90498 -0.054204 -0.043962 0.113229 -0.006550 -0.003089 -0.022758 0.999715
1540821118.93823 -0.054094 -0.043719 0.113205 -0.007061 -0.004540 -0.024002 0.999677
1540821118.97132 -0.054367 -0.043553 0.113317 -0.007332 -0.005070 -0.024696 0.999655
1540821119.00450 -0.054592 -0.043444 0.113192 -0.007738 -0.004666 -0.023999 0.999671
1540821119.03775 -0.054508 -0.043235 0.113205 -0.007777 -0.004570 -0.023598 0.999681
1540821119.10401 -0.054770 -0.043085 0.113098 -0.007880 -0.004208 -0.023969 0.999673
1540821119.13726 -0.054874 -0.042797 0.112597 -0.009729 -0.003543 -0.023189 0.999677
1540821119.17036 -0.054858 -0.041912 0.111205 -0.006617 0.001873 -0.022756 0.999717
1540821119.20353 -0.054253 -0.041556 0.111289 -0.008212 0.000350 -0.022875 0.999705
1540821119.23760 -0.054731 -0.041409 0.111325 -0.008962 0.000431 -0.022676 0.999703
1540821119.26988 -0.055170 -0.041169 0.111185 -0.008278 0.001457 -0.022855 0.999703
1540821119.30305 -0.054893 -0.040930 0.111406 -0.008720 0.000486 -0.022332 0.999712
1540821119.36940 -0.055634 -0.040080 0.111240 -0.008883 0.001331 -0.022638 0.999703
1540821119.40257 -0.055837 -0.039395 0.111292 -0.008265 0.001413 -0.022230 0.999718
1540821119.43575 -0.055765 -0.039150 0.111338 -0.008338 0.001351 -0.022367 0.999714
1540821119.50213 -0.056592 -0.038356 0.111328 -0.008493 0.001845 -0.022114 0.999718
1540821119.53526 -0.056705 -0.038062 0.111437 -0.008882 0.001497 -0.021768 0.999722
1540821119.56848 -0.056804 -0.037603 0.111477 -0.008547 0.001598 -0.022463 0.999710
1540821119.60161 -0.057336 -0.036723 0.111325 -0.008745 0.002100 -0.020925 0.999741
1540821119.63481 -0.061649 -0.047325 0.115695 -0.008158 0.002002 -0.021551 0.999732
1540821119.66807 -0.062156 -0.047381 0.115962 -0.007914 0.002315 -0.021365 0.999738
1540821119.70113 -0.062623 -0.047298 0.116409 -0.007731 0.001875 -0.021386 0.999740
1540821119.73429 -0.063084 -0.047619 0.116713 -0.008073 0.002318 -0.021184 0.999740
1540821119.76746 -0.063573 -0.047945 0.117178 -0.008505 0.001859 -0.021094 0.999740
1540821119.80071 -0.064231 -0.047859 0.117497 -0.008021 0.002311 -0.021302 0.999738
1540821119.83381 -0.064711 -0.047821 0.117966 -0.007786 0.002049 -0.021075 0.999745
1540821119.86709 -0.065181 -0.048224 0.118412 -0.008253 0.002051 -0.021021 0.999743
1540821119.90017 -0.065833 -0.048414 0.118846 -0.008352 0.002106 -0.021160 0.999739
1540821119.93333 -0.066484 -0.048273 0.119306 -0.007923 0.002177 -0.020972 0.999746
1540821119.96654 -0.066968 -0.048477 0.119816 -0.007984 0.002080 -0.021035 0.999745
1540821119.99972 -0.067588 -0.048761 0.120319 -0.008327 0.002018 -0.020777 0.999747
1540821120.03289 -0.068329 -0.048880 0.120816 -0.008218 0.002153 -0.021012 0.999743
1540821120.06602 -0.068963 -0.048880 0.121364 -0.007953 0.002152 -0.020840 0.999749
1540821120.09919 -0.069523 -0.049127 0.121975 -0.008127 0.001968 -0.020722 0.999750
1540821120.13237 -0.070286 -0.049369 0.122536 -0.008266 0.002117 -0.020745 0.999748
1540821120.16554 -0.071053 -0.049445 0.123146 -0.008089 0.002135 -0.020779 0.999749
1540821120.19871 -0.071680 -0.049573 0.123790 -0.008018 0.002070 -0.020645 0.999753
1540821120.23188 -0.072374 -0.049818 0.124450 -0.008175 0.001971 -0.020503 0.999754
1540821120.29823 -0.073971 -0.050120 0.125770 -0.008053 0.002078 -0.020569 0.999754
1540821120.33141 -0.074638 -0.050288 0.126496 -0.008097 0.001939 -0.020396 0.999757
1540821120.39779 -0.076347 -0.050659 0.127933 -0.008121 0.002063 -0.020456 0.999756
1540821120.43092 -0.077099 -0.050802 0.128724 -0.008093 0.001979 -0.020331 0.999759
1540821120.46410 -0.077882 -0.050978 0.129538 -0.008143 0.001913 -0.020203 0.999761
1540821120.49727 -0.078804 -0.051178 0.130349 -0.008147 0.001993 -0.020281 0.999759
1540821120.53051 -0.079695 -0.051343 0.131202 -0.008132 0.002002 -0.020237 0.999760
1540821120.56361 -0.080516 -0.051510 0.132082 -0.008121 0.001914 -0.020102 0.999763
1540821120.59679 -0.081456 -0.051705 0.132951 -0.008123 0.001935 -0.020060 0.999764
1540821120.63009 -0.082459 -0.051924 0.133822 -0.008111 0.002000 -0.020107 0.999763
1540821120.66326 -0.083381 -0.052120 0.134734 -0.008121 0.001938 -0.020025 0.999765
1540821120.69631 -0.084321 -0.052302 0.135653 -0.008103 0.001874 -0.019917 0.999767
1540821120.72948 -0.085376 -0.052514 0.136564 -0.008090 0.001921 -0.019955 0.999766
1540821120.76267 -0.086424 -0.052750 0.137499 -0.008120 0.001926 -0.019949 0.999766
1540821120.79587 -0.087436 -0.052967 0.138459 -0.008134 0.001854 -0.019825 0.999769
1540821120.82907 -0.088530 -0.053183 0.139411 -0.008073 0.001854 -0.019786 0.999770
1540821120.86225 -0.089669 -0.053446 0.140370 -0.008078 0.001877 -0.019809 0.999769
1540821120.92861 -0.091869 -0.053940 0.142384 -0.008095 0.001818 -0.019677 0.999772
1540821120.99495 -0.094236 -0.054460 0.144437 -0.008081 0.001831 -0.019644 0.999773
1540821121.06121 -0.096618 -0.054959 0.146551 -0.008043 0.001775 -0.019513 0.999776
1540821121.09438 -0.097881 -0.055238 0.147636 -0.008044 0.001802 -0.019502 0.999776
1540821121.16083 -0.100423 -0.055821 0.149872 -0.008078 0.001739 -0.019398 0.999778
1540821121.19390 -0.101751 -0.056105 0.151004 -0.008016 0.001736 -0.019376 0.999779
1540821121.22712 -0.103110 -0.056443 0.152164 -0.008070 0.001726 -0.019348 0.999779
1540821121.26025 -0.104484 -0.056767 0.153334 -0.008091 0.001703 -0.019308 0.999779
1540821121.29342 -0.105898 -0.057063 0.154529 -0.008063 0.001696 -0.019273 0.999780
1540821121.32664 -0.107340 -0.057387 0.155746 -0.008050 0.001693 -0.019249 0.999781
